algorithm,noise_std,packet_error_rate,condition,metric,clean_mean,degraded_mean,abs_change,rel_change_pct,clean_var,degraded_var,var_ratio
DoubleDQN,0.1,0.0,n0.1_p0.0,collision_rate,10.555555555555555,23.888888888888886,13.33333333333333,126.31578947368419,112.96296296296296,255.18518518518522,2.2590163934426233
DoubleDQN,0.1,0.0,n0.1_p0.0,collisions_per_ep,0.10555555555555556,0.45,0.34444444444444444,326.3157894736842,0.011296296296296296,0.2092222222222222,18.521311475409835
DoubleDQN,0.1,0.0,n0.1_p0.0,iala_violations,0.0,0.45555555555555555,0.45555555555555555,,0.0,0.03096296296296296,
DoubleDQN,0.1,0.0,n0.1_p0.0,cte_mean,43.248091666666674,38.715673333333335,-4.532418333333339,-10.480042375665528,1800.452344463412,1040.5882708829645,0.5779593523165928
DoubleDQN,0.1,0.0,n0.1_p0.0,dropped_frames,0.0,0.0,0.0,,0.0,0.0,
DoubleDQN,0.1,0.0,n0.1_p0.0,docking_accuracy,0.0,2.4289462198067633,2.4289462198067633,,0.0,0.3318753534052683,
DoubleDQN,0.1,0.0,n0.1_p0.0,optimality_ratio,1.5990311111111108,1.853178870772947,0.2541477596618362,15.893859593841038,2.063202262394074,0.9642999869814914,0.46738024892554575
DoubleDQN,0.1,0.0,n0.1_p0.0,mean_steps,48.06666666666666,44.52222222222222,-3.5444444444444443,-7.374017568192326,104.88444444444444,69.38162962962963,0.6615054310210885
DoubleDQN,0.1,0.2,n0.1_p0.2,success_rate,25.555555555555554,29.444444444444443,3.8888888888888893,15.217391304347828,385.1851851851852,295.1851851851851,0.7663461538461536
DoubleDQN,0.1,0.2,n0.1_p0.2,mean_reward,-79.72700722222221,-86.79617,-7.069162777777791,8.86671032072481,3129.5689672433973,2779.5833578669626,0.888168110995582
DoubleDQN,0.1,0.2,n0.1_p0.2,collision_rate,10.555555555555555,30.0,19.444444444444443,184.21052631578948,112.96296296296296,306.66666666666674,2.7147540983606566
DoubleDQN,0.1,0.2,n0.1_p0.2,collisions_per_ep,0.10555555555555556,0.6,0.4944444444444444,468.42105263157896,0.011296296296296296,0.2026666666666667,17.94098360655738
DoubleDQN,0.1,0.2,n0.1_p0.2,iala_violations,0.0,17.344444444444445,17.344444444444445,,0.0,35.488740740740745,
DoubleDQN,0.1,0.2,n0.1_p0.2,cte_mean,43.248091666666674,44.493766111111114,1.2456744444444396,2.880299214229929,1800.452344463412,1602.3007240024235,0.88994342390104
DoubleDQN,0.1,0.2,n0.1_p0.2,dropped_frames,0.0,9.361111111111112,9.361111111111112,,0.0,2.653962962962963,
DoubleDQN,0.1,0.2,n0.1_p0.2,docking_accuracy,0.0,5.296429355742297,5.296429355742297,,0.0,0.9134563901964731,
