config_id,algorithm,per,noisy,seed,env_seed,phase,episode,reward,success,steps,invalid,revisit,route_cost,optimal_cost,excess_cost,optimality_ratio,route_risk,route_difficulty,route_distance,lane,goal_lane,start,goal,terminated,truncated
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,105,92.242,1,11,0,0,55.58,55.58,0,1,0.534,1.488,340.5,L02,L02,L02_WP011,L02_WP022,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,106,-120.88499999999996,0,60,0,48,308.85,99.25,,,3.56,7.902,1876.04,L02,L08,L02_WP010,L08_WP020,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,107,93.383,1,9,0,0,48.17,48.17,0,1,0.29,1,307.59,L08,L08,L08_WP011,L08_WP020,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,108,93.383,1,9,0,0,48.17,48.17,0,1,0.29,1,307.59,L08,L08,L08_WP011,L08_WP020,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,109,-124.56400000000008,0,60,0,51,315.64,83.35,,,3.293,8.086,1873.7,L02,L08,L02_WP013,L08_WP020,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,110,91.919,1,11,0,0,58.81,58.81,0,1,0.405,1.227,374.97,L08,L08,L08_WP009,L08_WP020,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,111,99.252,1,1,0,0,5.48,5.48,0,1,0.025,0.093,34.54,L08,L08,L08_WP019,L08_WP020,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,112,91.919,1,11,0,0,58.81,58.81,0,1,0.405,1.227,374.97,L08,L08,L08_WP009,L08_WP020,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,113,-118.15600000000008,0,60,0,58,181.56,32.86,,,1.715,7.573,962.01,L08,L02,L08_WP020,L02_WP022,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,114,-118.05000000000004,0,60,0,48,280.5,100.25,,,2.819,5.882,1874.96,L02,L01,L02_WP010,L01_WP006,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,115,-119.97600000000003,0,60,0,49,289.76,99.25,,,2.743,6.639,1868.13,L02,L08,L02_WP010,L08_WP020,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,116,-111.90800000000002,0,60,0,42,279.08,135.57,,,2.681,5.771,1869.62,L02,L08,L02_WP003,L08_WP020,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,117,-115.79699999999998,0,60,0,46,277.97,114.25,,,2.767,6.179,1871.53,L02,L08,L02_WP007,L08_WP020,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,118,93.055,1,10,0,0,49.45,49.45,0,1,0.479,1.314,309.99,L02,L02,L02_WP012,L02_WP022,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,119,86.666,1,18,0,0,97.34,97.34,0,1,0.682,2.415,584.43,L08,L01,L08_WP008,L01_WP006,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,120,-117.13200000000002,0,60,0,45,301.32,119.89,,,2.588,7.382,1861.75,L02,L01,L02_WP006,L01_WP006,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,121,-122.406,0,60,0,53,274.06,78.12,,,2.743,5.59,1877.21,L02,L08,L02_WP014,L08_WP020,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,122,85.622,1,17,0,2,89.78,78.75,11.03,1.1401,0.631,1.79,577.94,L08,L08,L08_WP005,L08_WP020,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,123,-116.63400000000001,0,60,0,54,206.34,32.86,,,1.832,10.23,962.01,L08,L02,L08_WP020,L02_WP022,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,124,-113.01500000000004,0,60,0,41,300.15,103.16,,,2.963,7.743,1859.19,L02,L02,L02_WP002,L02_WP022,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,125,-105.49000000000001,0,60,0,40,234.9,107.12,,,1.932,9.25,1234.41,L08,L02,L08_WP006,L02_WP022,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,126,97.998,1,3,0,0,14.02,14.02,0,1,0.188,0.368,93.96,L02,L02,L02_WP019,L02_WP022,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,127,-121.389,0,60,0,52,273.89,84.35,,,2.781,5.73,1876.43,L02,L01,L02_WP013,L01_WP006,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,128,-115.79300000000005,0,60,0,54,197.93,32.86,,,1.983,9.308,962.01,L08,L02,L08_WP020,L02_WP022,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,129,-110.14500000000004,0,60,0,43,251.45,97.16,,,2.25,7.812,1475.66,L08,L02,L08_WP008,L02_WP022,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,130,94.486,1,8,0,0,39.14,39.14,0,1,0.402,1.027,248.78,L02,L02,L02_WP014,L02_WP022,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,131,-112.63400000000001,0,60,0,42,286.34,136.57,,,2.807,6.725,1859.66,L02,L01,L02_WP003,L01_WP006,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,132,-119.37600000000003,0,60,0,48,293.76,104.22,,,2.918,7.12,1862.42,L02,L01,L02_WP009,L01_WP006,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,133,-111.12299999999999,0,60,0,41,281.23,103.16,,,2.723,6.021,1868.97,L02,L02,L02_WP002,L02_WP022,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,134,91.05999999999999,1,12,0,0,65.4,65.4,0,1,0.413,1.746,381.81,L08,L01,L08_WP014,L01_WP006,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,135,90.442,1,13,0,0,69.58,69.58,0,1,0.489,1.466,442.42,L08,L08,L08_WP007,L08_WP020,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,136,-126.82800000000006,0,60,0,58,268.28,44.23,,,2.699,5.031,1879.58,L02,L08,L02_WP021,L08_WP020,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,137,93.383,1,9,0,0,48.17,48.17,0,1,0.29,1,307.59,L08,L08,L08_WP011,L08_WP020,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,138,85.684,1,20,0,0,103.16,103.16,0,1,0.958,2.712,615.99,L02,L02,L02_WP002,L02_WP022,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,139,-123.19799999999995,0,60,0,53,281.98,79.12,,,2.998,6.847,1875.21,L02,L01,L02_WP014,L01_WP006,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,140,-122.42200000000004,0,60,0,50,304.22,95.56,,,2.58,7.465,1861.93,L02,L01,L02_WP011,L01_WP006,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,141,94.768,1,7,0,0,38.32,38.32,0,1,0.215,0.811,240,L08,L08,L08_WP013,L08_WP020,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,142,-120.11999999999999,0,60,0,46,321.2,107.12,,,2.542,7.334,2064.33,L08,L02,L08_WP006,L02_WP022,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,143,-117.35500000000002,0,60,0,48,273.55,103.22,,,2.669,5.437,1873.86,L02,L08,L02_WP009,L08_WP020,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,144,-114.04700000000005,0,60,0,52,200.47,44.14,,,1.902,9.054,1001.93,L08,L02,L08_WP018,L02_WP022,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,145,-122.07700000000006,0,60,0,53,270.77,78.12,,,2.672,5.209,1877.82,L02,L08,L02_WP014,L08_WP020,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,146,-112.06000000000002,0,60,0,40,300.6,146.22,,,2.69,7.338,1860.29,L02,L08,L02_WP001,L08_WP020,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,147,-117.02800000000005,0,60,0,46,290.28,75.27,,,2.939,7.408,1854.44,L02,L02,L02_WP007,L02_WP022,0,1
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,148,95.164,1,7,0,0,34.36,34.36,0,1,0.358,0.846,218.04,L02,L02,L02_WP015,L02_WP022,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,149,87.41499999999999,1,17,0,0,91.85,91.85,0,1,0.632,2.295,550.73,L08,L01,L08_WP009,L01_WP006,1,0
DuelingDoubleDQN+Noisy,DuelingDoubleDQN,0,1,9,51,train,150,97.08999999999999,1,4,0,0,21.1,21.1,0,1,0.117,0.524,137.79,L08,L08,L08_WP016,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,1,-216.1979999999999,0,60,24,32,221.98,120.27,,,1.939,5.029,1227.61,L08,L02,L08_WP005,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,2,-203.18000000000006,0,60,8,41,801.8,83.57,,,2.275,6.564,5166.29,L02,L01,L02_WP013,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,3,-180.113,0,60,13,44,291.13,85.44,,,2.513,6.517,1602.73,L08,L08,L08_WP005,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,4,-176.30499999999995,0,60,13,39,303.05,82.29,,,2.958,6.018,1786.48,L08,L02,L08_WP012,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,5,99.121,1,1,0,0,6.79,6.79,0,1,0.043,0.174,34.54,L08,L08,L08_WP019,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,6,-188.247,0,60,17,40,212.47,126.86,,,2.082,5.651,1313.39,L02,L01,L02_WP005,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,7,-254.83499999999987,0,60,36,18,148.35,73.33,,,1.289,3.398,817.91,L08,L08,L08_WP007,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,8,84.09899999999999,1,6,2,0,47.01,47.01,0,1,0.217,0.527,295.64,L02,L08,L02_WP020,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,9,-175.71399999999994,0,60,12,46,277.14,87.1,,,2.838,5.988,1616.86,L08,L02,L08_WP011,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,10,-183.71899999999997,0,60,14,41,307.19,63.27,,,2.73,6.245,1765.02,L08,L08,L08_WP009,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,11,86.53,1,6,2,0,22.7,22.7,0,1,0.187,0.527,125.14,L02,L02,L02_WP018,L02_WP022,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,12,-201.54599999999996,0,60,21,33,215.46,101.07,,,2.087,5.11,1343.98,L02,L01,L02_WP010,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,13,-166.13200000000006,0,60,10,45,291.32,124.68,,,2.607,8.051,1524.45,L02,L08,L02_WP006,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,14,-170.416,0,60,11,43,304.16,67.87,,,2.568,6.891,1670.19,L08,L08,L08_WP008,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,15,61.193000000000005,1,16,6,0,56.07,56.07,0,1,0.507,1.388,309.99,L02,L02,L02_WP012,L02_WP022,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,16,-163.1880000000001,0,60,9,43,331.88,110.08,,,3.453,7.296,2015.24,L02,L08,L02_WP009,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,17,-181.68099999999998,0,60,14,43,266.81,82.29,,,2.697,5.793,1549.56,L08,L02,L08_WP012,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,18,-171.33300000000006,0,60,12,42,273.33,61.6,,,2.575,6.802,1618.35,L02,L02,L02_WP011,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,19,-212.55999999999986,0,60,22,37,235.6,95.55,,,1.957,5.263,1296.05,L08,L08,L08_WP003,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,20,-193.85900000000004,0,60,17,42,248.59,91.93,,,2.55,5.397,1448.42,L08,L02,L08_WP010,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,21,-230.8309999999998,0,60,29,21,228.31,135.12,,,2.493,4.247,1404.8,L02,L08,L02_WP004,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,22,-155.33600000000007,0,60,7,47,313.36,54.21,,,2.891,7.64,1821.6,L08,L02,L08_WP017,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,23,-176.52800000000008,0,60,0,54,805.28,60.51,,,2.593,7.536,5011.15,L08,L01,L08_WP015,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,24,95.972,1,2,0,0,36.28,36.28,0,1,0.107,0.319,232.96,L02,L08,L02_WP022,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,25,-181.04100000000005,0,60,0,54,850.41,33.13,,,2.649,7.04,5311.98,L02,L01,L02_WP022,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,26,-121.458,0,60,0,50,294.58,98.84,,,3.18,6.949,1831.88,L02,L02,L02_WP004,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,27,85.71199999999999,1,13,0,2,96.88,86.72,10.16,1.1172,0.622,1.773,574.92,L02,L08,L02_WP013,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,28,-122.32499999999999,0,60,0,46,343.25,67.87,,,3.217,7.303,2035.21,L08,L08,L08_WP008,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,29,92.90199999999999,1,6,0,0,58.98,58.98,0,1,0.294,0.846,358.1,L02,L08,L02_WP018,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,30,-126.67999999999999,0,60,0,54,306.8,119.77,,,3.014,5.632,1842.92,L02,L08,L02_WP007,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,31,81.437,1,15,0,5,105.63,75.99,29.64,1.3901,0.68,1.908,637.85,L02,L08,L02_WP015,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,32,-131.29700000000003,0,60,0,54,352.97,48.93,,,2.85,8.47,2060.12,L08,L01,L08_WP017,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,33,-126.73000000000002,0,60,0,52,327.3,42.98,,,2.555,6.402,2048.58,L08,L01,L08_WP018,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,34,-121.40599999999998,0,60,0,48,314.06,101.07,,,2.83,7.618,1854.75,L02,L01,L02_WP010,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,35,-126.78899999999999,0,60,0,53,317.89,97.88,,,2.703,7.748,1838.6,L02,L08,L02_WP011,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,36,-129.945,0,60,0,55,329.45,81.82,,,2.704,6.489,2040.41,L08,L01,L08_WP011,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,37,-123.57500000000002,0,60,0,49,325.75,108.16,,,2.651,6.405,2039.12,L08,L02,L08_WP007,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,38,-123.245,0,60,0,49,322.45,110.08,,,3.07,7.817,1839.55,L02,L08,L02_WP009,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,39,-129.14999999999998,0,60,0,54,331.5,25.03,,,2.507,6.465,2038.24,L08,L08,L08_WP016,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,40,-130.03300000000004,0,60,0,56,320.33,60.51,,,2.416,5.892,2040.59,L08,L01,L08_WP015,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,41,-126.854,0,60,0,52,328.54,107.25,,,2.767,6.819,2030.95,L08,L08,L08_WP001,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,42,-129.1,0,60,0,55,321,119.67,,,2.219,6.538,2023.43,L08,L01,L08_WP004,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,43,93.307,1,9,0,0,48.93,48.93,0,1,0.483,1.354,279.22,L08,L01,L08_WP017,L01_WP006,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,44,-122.60900000000004,0,60,0,51,296.09,130.01,,,3.11,7.358,1834.08,L02,L08,L02_WP005,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,45,-125.19199999999998,0,60,0,50,331.92,63.27,,,2.656,6.882,2027.61,L08,L08,L08_WP009,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,46,-129.17800000000005,0,60,0,52,351.78,107.25,,,3.114,7.747,2040.05,L08,L08,L08_WP001,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,47,99.272,1,1,0,0,5.28,5.28,0,1,0.06,0.074,31.36,L02,L02,L02_WP021,L02_WP022,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,48,98.25699999999999,1,2,0,0,13.43,13.43,0,1,0.096,0.394,69.04,L08,L08,L08_WP018,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,49,-131.33499999999998,0,60,0,56,333.35,70.84,,,2.535,6.675,2036.91,L08,L01,L08_WP013,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,50,-128.668,0,60,0,53,336.68,125.1,,,2.704,7.115,2031.43,L08,L01,L08_WP003,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,51,99.272,1,1,0,0,5.28,5.28,0,1,0.06,0.074,31.36,L02,L02,L02_WP021,L02_WP022,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,52,-121.59,0,60,0,49,305.9,92.35,,,2.773,6.736,1858.97,L02,L08,L02_WP012,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,53,81.474,1,12,0,6,101.26,29.55,71.71,3.4267,0.594,1.593,616.7,L08,L01,L08_WP020,L01_WP006,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,54,95.244,1,3,0,0,41.56,41.56,0,1,0.167,0.393,264.32,L02,L08,L02_WP021,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,55,-122.76900000000002,0,60,0,51,297.69,83.49,,,3.081,7.09,1837.25,L02,L02,L02_WP007,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,56,-121.89500000000001,0,60,0,46,338.95,47.46,,,3.071,7,2036.72,L08,L08,L08_WP012,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,57,94.96600000000001,1,7,0,0,36.34,36.34,0,1,0.376,0.995,210.3,L08,L01,L08_WP019,L01_WP006,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,58,86.89,1,15,0,2,81.1,70.84,10.26,1.1448,0.751,2.067,483.9,L08,L01,L08_WP013,L01_WP006,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,59,-123.053,0,60,0,48,330.53,119.67,,,2.704,6.639,2036.25,L08,L01,L08_WP004,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,60,-120.74300000000002,0,60,0,46,327.43,136.95,,,2.851,6.304,2041.18,L08,L02,L08_WP002,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,61,95.904,1,5,0,0,30.96,30.96,0,1,0.236,0.888,171.98,L08,L08,L08_WP015,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,62,91.71700000000001,1,11,0,0,60.83,60.83,0,1,0.572,1.533,359.02,L02,L01,L02_WP017,L01_WP006,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,63,-144.06000000000003,0,60,0,53,490.6,48.26,,,2.774,7.012,3018.69,L08,L02,L08_WP018,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,64,-122.88500000000002,0,60,0,46,348.85,85.44,,,3.015,7.511,2039.45,L08,L08,L08_WP005,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,65,-125.66600000000005,0,60,0,48,356.66,102.7,,,3.161,8.329,2061.39,L08,L02,L08_WP008,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,66,-119.201,0,60,0,57,202.01,41.62,,,2.8,11.139,1021.95,L08,L02,L08_WP019,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,67,91.40499999999999,1,8,0,0,69.95,69.95,0,1,0.346,1.09,420.15,L02,L08,L02_WP016,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,68,-117.143,0,60,0,44,311.43,114.68,,,2.953,7.708,1840.85,L02,L08,L02_WP008,L08_WP020,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,69,-127.569,0,60,0,54,315.69,148.39,,,2.725,7.073,1846.75,L02,L01,L02_WP001,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,70,98.527,1,2,0,0,10.73,10.73,0,1,0.11,0.208,62.69,L02,L02,L02_WP020,L02_WP022,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,71,-114.76699999999998,0,60,0,51,217.67,76.12,,,2.812,11.015,1139.61,L08,L02,L08_WP013,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,72,76.559,1,22,0,7,120.41,78.4,42.01,1.5358,1.166,3.149,676.02,L02,L02,L02_WP008,L02_WP022,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,73,95.244,1,3,0,0,41.56,41.56,0,1,0.167,0.393,264.32,L02,L08,L02_WP021,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,74,-116.42799999999998,0,60,0,54,204.28,59.86,,,2.814,11.232,1041.55,L08,L02,L08_WP016,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,75,-128.506,0,60,0,55,315.06,126.86,,,2.85,6.462,1846.96,L02,L01,L02_WP005,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,76,-123.79600000000003,0,60,0,46,357.96,113.82,,,3.032,8.464,2058.67,L08,L02,L08_WP006,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,77,-110.92999999999999,0,60,0,46,229.3,102.7,,,2.835,10.653,1235.48,L08,L02,L08_WP008,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,78,-129.40300000000002,0,60,0,56,314.03,126.86,,,2.915,6.776,1847.85,L02,L01,L02_WP005,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,79,-129.812,0,60,0,56,318.12,70.84,,,2.473,5.739,2042.85,L08,L01,L08_WP013,L01_WP006,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,80,93.654,1,8,0,0,47.46,47.46,0,1,0.388,1.185,273.83,L08,L08,L08_WP012,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,81,99.121,1,1,0,0,6.79,6.79,0,1,0.043,0.174,34.54,L08,L08,L08_WP019,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,82,95.904,1,5,0,0,30.96,30.96,0,1,0.236,0.888,171.98,L08,L08,L08_WP015,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,83,-124.72900000000004,0,60,0,47,357.29,108.16,,,3.218,8.718,2060.88,L08,L02,L08_WP007,L02_WP022,0,1
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,84,80.89999999999999,1,20,0,4,111,90.12,20.88,1.2317,0.938,2.514,678.93,L08,L08,L08_WP004,L08_WP020,1,0
DuelingDoubleDQN+PER+Noisy,DuelingDoubleDQN,1,1,0,42,train,85,95.433,1,6,0,0,33.67,33.67,0,1,0.239,0.771,187.19,L02,L02,L02_WP016,L02_WP022,1,0
