config_id,algorithm,noise_std,packet_error_rate,seed,env_seed,phase,episode,reward,success,steps,invalid,revisit,route_cost,optimal_cost,excess_cost,optimality_ratio,route_risk,route_difficulty,route_distance,collisions,collision_flag,cte_mean,iala_violations,dropped_frames,docking_accuracy,lane,goal_lane,start,goal,terminated,truncated
DQN_n0_p0,DQN,0,0,1,43,train,9,-303.9558,0,60,34,20,378.31,94.95,,,5.392,4.625,2628.9,0,0,103.4389,0,0,,L02,L01,L02_WP010,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,10,-307.4727,0,60,46,7,152.96,72.12,,,1.627,2.377,1040.76,0,0,44.409,0,0,,L02,L01,L02_WP014,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,11,-330.8178,0,60,52,5,109.07,82.03,,,0.898,1.258,675.11,0,0,29.5216,0,0,,L08,L01,L08_WP011,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,12,-336.173,0,60,55,2,30.37,36.51,,,0.308,0.757,171.99,0,0,59.1424,0,0,,L08,L01,L08_WP019,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,13,-337.511,0,60,59,0,5.11,44.51,,,0.059,0.227,31.33,0,0,0,0,0,,L02,L08,L02_WP020,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,14,-337.511,0,60,59,0,5.11,41.73,,,0.059,0.227,31.33,0,0,0,0,0,,L02,L01,L02_WP020,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,15,-334.302,0,60,58,1,13.02,83.17,,,0.104,0.298,67.67,0,0,0,0,0,,L08,L02,L08_WP012,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,16,-334.14,0,60,58,1,11.4,139.44,,,0.095,0.213,68.27,0,0,0,0,0,,L08,L01,L08_WP001,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,17,-342,0,60,60,0,0,63.53,,,0,0,0,0,0,0,0,0,,L02,L01,L02_WP016,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,18,-156.4012,0,60,0,53,333.25,75.43,,,2.366,7.887,2225.18,1,1,2.9582,0,0,,L08,L08,L08_WP007,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,19,-195.1117,0,60,2,49,343.04,106.12,,,2.85,8.158,1960.28,2,1,12.8182,0,0,,L08,L02,L08_WP008,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,20,15.9875,1,32,1,11,189.65,102.87,86.78,1.8436,1.602,4.581,1124.61,2,1,51.261,0,0,0,L02,L08,L02_WP009,L08_WP020,1,0
DQN_n0_p0,DQN,0,0,1,43,train,21,-195.5484,0,60,1,54,326.95,80.46,,,2.969,6.534,2011.42,1,1,117.9827,0,0,,L08,L08,L08_WP006,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,22,-122.644,0,60,1,46,296.44,120.47,,,2.499,8.013,1820.77,0,0,0,0,0,,L02,L01,L02_WP005,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,23,-178.8933,0,60,3,39,328.46,123.39,,,2.826,7.777,1881.95,2,1,2.448,0,0,,L08,L02,L08_WP005,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,24,53.9474,1,12,1,1,76.34,70.51,5.83,1.0827,0.531,1.6,480.12,2,1,1.3237,0,0,0,L02,L08,L02_WP015,L08_WP020,1,0
DQN_n0_p0,DQN,0,0,1,43,train,25,96.7653,1,16,0,3,104,35.97,68.03,2.8913,1.121,2.617,647.31,0,0,40.1526,0,0,0,L02,L02,L02_WP015,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,26,25.516,1,49,3,22,226.84,125.81,101.03,1.803,2.698,7.138,1300.45,1,1,0,0,0,0,L02,L01,L02_WP004,L01_WP006,1,0
DQN_n0_p0,DQN,0,0,1,43,train,27,-134.1926,0,60,0,57,307.1,97.73,,,2.932,10.951,1828.73,0,0,15.7472,0,0,,L02,L08,L02_WP010,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,28,119.314,1,1,0,0,4.86,4.86,0,1,0.045,0.153,31.36,0,0,0,0,0,0,L02,L02,L02_WP021,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,29,61.769,1,8,0,0,66.31,66.31,0,1,0.418,1.217,420.15,2,1,0,0,0,0,L02,L08,L02_WP016,L08_WP020,1,0
DQN_n0_p0,DQN,0,0,1,43,train,30,-300.1297,0,60,0,50,309.54,76.65,,,3.052,9.23,1750.34,7,1,12.902,0,0,,L08,L02,L08_WP013,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,31,116.87,1,4,0,0,23.3,23.3,0,1,0.257,0.556,137.79,0,0,0,0,0,0,L08,L08,L08_WP016,L08_WP020,1,0
DQN_n0_p0,DQN,0,0,1,43,train,32,-133.2846,0,60,0,40,249.68,123.25,,,2.946,9.503,1393.47,1,1,12.174,0,0,,L02,L08,L02_WP005,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,33,40.5589,1,52,0,40,290.39,78.58,211.81,3.6955,2.927,9.065,1742.46,0,0,0.0489,0,0,0,L02,L02,L02_WP007,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,34,-136.1758,0,60,0,59,305.7,63.19,,,2.94,11.07,1828.68,0,0,15.239,0,0,,L02,L02,L02_WP010,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,35,13.44,1,53,2,44,169.6,36.51,133.09,4.6453,2.657,8.404,850.95,1,1,0,0,0,0,L08,L01,L08_WP019,L01_WP006,1,0
DQN_n0_p0,DQN,0,0,1,43,train,36,-531.552,0,60,0,58,315.52,91.69,,,2.91,6.476,2037.52,16,1,0,0,0,,L08,L08,L08_WP004,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,37,114.364,1,8,0,0,40.36,40.36,0,1,0.431,1.206,248.78,0,0,0,0,0,0,L02,L02,L02_WP014,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,38,-125.366,0,60,1,48,303.66,91.43,,,3.104,9.201,1844.73,0,0,0,0,0,,L02,L08,L02_WP011,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,39,-126.047,0,60,0,53,310.47,67.73,,,3.236,9.65,1880.03,0,0,0,0,0,,L02,L01,L02_WP015,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,40,55.5363,1,42,1,28,230.61,83.52,147.09,2.7611,2.393,7.296,1407.21,0,0,0.062,0,0,0,L02,L02,L02_WP006,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,41,61.359,1,31,0,22,192.55,28.3,164.25,6.8039,1.654,4.552,1052.23,0,0,66.8318,0,0,0,L08,L08,L08_WP015,L08_WP020,1,0
DQN_n0_p0,DQN,0,0,1,43,train,42,-151.4866,0,60,1,53,259.3,51.09,,,2.98,9.635,1495.08,1,1,7.7942,0,0,,L02,L08,L02_WP019,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,43,112.849,1,10,0,0,51.51,51.51,0,1,0.523,1.478,309.99,0,0,0,0,0,0,L02,L02,L02_WP012,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,44,-146.8627,0,60,2,41,257.36,102.87,,,2.35,8.991,1462.31,1,1,7.9485,0,0,,L02,L08,L02_WP009,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,45,-132.633,0,60,1,55,306.33,53.15,,,3.179,9.53,1849.91,0,0,0,0,0,,L02,L01,L02_WP018,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,46,-140.611,0,60,3,52,316.11,64.02,,,4.341,6.757,1965.5,0,0,0,0,0,,L08,L01,L08_WP014,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,47,-127.046,0,60,1,50,300.46,80.66,,,2.93,8.84,1838.73,0,0,0,0,0,,L02,L08,L02_WP013,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,48,106.355,1,12,1,0,62.45,62.45,0,1,0.639,1.601,374.97,0,0,0,0,0,0,L08,L08,L08_WP009,L08_WP020,1,0
DQN_n0_p0,DQN,0,0,1,43,train,49,-158.2598,0,60,1,55,310.13,36.62,,,3.071,9.437,1898.39,1,1,0.531,0,0,,L02,L01,L02_WP021,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,50,-135.065,0,60,1,58,300.65,68.33,,,2.916,10.905,1798.2,0,0,0,0,0,,L02,L02,L02_WP009,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,51,-136.772,0,60,1,56,337.72,47.92,,,4.346,8.212,2034.14,0,0,0,0,0,,L08,L01,L08_WP017,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,52,113.281,1,3,1,0,11.19,11.19,0,1,0.126,0.236,69.04,0,0,0,0,0,0,L08,L08,L08_WP018,L08_WP020,1,0
DQN_n0_p0,DQN,0,0,1,43,train,53,-199.1268,0,60,1,52,327.51,106.12,,,2.901,6.346,2010.92,1,1,188.0089,0,0,,L08,L02,L08_WP008,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,54,-133.5992,0,60,1,55,311.87,121.88,,,3.239,6.478,2006.44,0,0,14.2998,0,0,,L08,L01,L08_WP004,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,55,-126.15,0,60,2,44,301.5,108.21,,,3.319,9.507,1810.97,0,0,0,0,0,,L02,L08,L02_WP008,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,56,-896.2916,0,60,1,57,321.37,112.41,,,2.571,7.169,1997.68,30,1,34.1714,0,0,,L08,L02,L08_WP007,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,57,-131.278,0,60,0,56,332.78,58.49,,,4.613,7.113,2069.43,0,0,0,0,0,,L08,L01,L08_WP015,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,58,-136.714,0,60,3,48,317.14,94.04,,,4.243,6.857,1962.73,0,0,0,0,0,,L08,L02,L08_WP010,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,59,-142.99,0,60,4,52,289.9,113.12,,,2.882,9.978,1706.92,0,0,0,0,0,,L02,L08,L02_WP007,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,60,-142.2426,0,60,1,57,335.43,140.38,,,2.784,6.313,2013.87,0,0,15.9587,0,0,,L08,L02,L08_WP002,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,61,-157.6838,0,60,3,54,317.82,36.98,,,4.354,6.737,1966.45,0,0,51.2316,0,0,,L08,L02,L08_WP020,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,62,-134.7904,0,60,2,51,316.9,115.28,,,3.232,10.326,1921.48,0,0,1.2641,0,0,,L02,L01,L02_WP006,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,63,-130.028,0,60,1,49,340.28,92.64,,,4.148,8.87,2029.12,0,0,0,0,0,,L08,L01,L08_WP009,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,64,-138.2681,0,60,1,56,352.45,47.92,,,3.946,10.172,2031.15,0,0,1.5028,0,0,,L08,L01,L08_WP017,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,65,-132.949,0,60,2,51,299.49,70.51,,,3.291,9.517,1816.87,0,0,0,0,0,,L02,L08,L02_WP015,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,66,-152.37,0,60,2,55,327.47,97.15,,,2.802,6.245,1979.27,0,0,44.2135,0,0,,L08,L08,L08_WP003,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,67,-133.0162,0,60,0,59,273.6,137.41,,,3.12,8.07,1848.69,0,0,15.4057,0,0,,L02,L01,L02_WP002,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,68,-133.642,0,60,2,52,296.42,125.81,,,2.82,10.455,1768.36,0,0,0,0,0,,L02,L01,L02_WP004,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,69,-135.985,0,60,2,54,299.85,55.93,,,3.371,9.658,1817.86,0,0,0,0,0,,L02,L08,L02_WP018,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,70,-137.4332,0,60,1,53,321.16,63.19,,,3.212,10.68,1951.64,0,0,24.2951,0,0,,L02,L02,L02_WP010,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,71,-137.8969,0,60,1,56,342.11,47.92,,,3.726,7.356,2030.52,0,0,7.9017,0,0,,L08,L01,L08_WP017,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,72,-133.3953,0,60,1,55,307.3,51.09,,,3.275,9.66,1849.45,0,0,0.5285,0,0,,L02,L08,L02_WP019,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,73,-138.0307,0,60,2,56,299.79,39.4,,,3.166,9.446,1818.6,0,0,2.1606,0,0,,L02,L08,L02_WP021,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,74,-133.691,0,60,1,56,306.91,113.12,,,2.394,10.208,1798.69,0,0,0,0,0,,L02,L08,L02_WP007,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,75,-190.2692,0,60,1,55,317.62,75.43,,,3.237,6.887,2008.08,1,1,110.7789,0,0,,L08,L08,L08_WP007,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,76,91.5461,1,16,3,2,66.3,46.12,20.18,1.4376,0.656,1.805,401.57,0,0,9.3996,0,0,0,L02,L02,L02_WP013,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,77,-134.683,0,60,2,49,336.83,94.04,,,3.389,7.722,1987.63,0,0,0,0,0,,L08,L02,L08_WP010,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,78,-131.421,0,60,1,54,304.21,60.55,,,2.956,9.396,1845.43,0,0,0,0,0,,L02,L08,L02_WP017,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,79,119.314,1,1,0,0,4.86,4.86,0,1,0.045,0.153,31.36,0,0,0,0,0,0,L02,L02,L02_WP021,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,80,117.745,1,3,0,0,16.55,16.55,0,1,0.177,0.586,93.96,0,0,0,0,0,0,L02,L02,L02_WP019,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,81,-117.891,0,60,1,40,308.91,134.68,,,3.147,9.284,1837.91,0,0,0,0,0,,L02,L08,L02_WP003,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,82,-127.199,0,60,2,45,301.99,100.09,,,3.099,9.141,1811.2,0,0,0,0,0,,L02,L01,L02_WP009,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,83,-134.164,0,60,0,58,341.64,139.44,,,2.849,6.406,2048.06,0,0,0,0,0,,L08,L01,L08_WP001,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,84,109.803,1,8,1,0,35.97,35.97,0,1,0.396,1.082,218.04,0,0,0,0,0,0,L02,L02,L02_WP015,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,85,-137.028,0,60,1,56,340.28,60.28,,,4.248,8.654,2033.08,0,0,0,0,0,,L08,L02,L08_WP016,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,86,104.323,1,16,0,4,84.77,63.19,21.58,1.3415,0.866,2.334,494.53,0,0,0,0,0,0,L02,L02,L02_WP010,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,87,25.625,1,58,1,46,317.75,62.45,255.3,5.0881,4.204,6.96,1961.96,0,0,0,0,0,0,L08,L08,L08_WP009,L08_WP020,1,0
DQN_n0_p0,DQN,0,0,1,43,train,88,-136.802,0,60,3,50,298.02,113.12,,,2.769,8.693,1740.9,0,0,0,0,0,,L02,L08,L02_WP007,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,89,-152.5121,0,60,4,54,318.48,103.4,,,2.658,5.996,1911.46,0,0,15.8485,0,0,,L08,L08,L08_WP002,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,90,-134.482,0,60,3,45,324.82,112.41,,,4.018,7.798,1957.99,0,0,0,0,0,,L08,L02,L08_WP007,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,91,-123.973,0,60,0,51,309.73,77.88,,,3.341,9.772,1878.32,0,0,0,0,0,,L02,L01,L02_WP013,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,92,-128.858,0,60,0,51,358.58,92.64,,,3.356,9.113,2058.5,0,0,0,0,0,,L08,L01,L08_WP009,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,93,-129.305,0,60,0,54,333.05,76.65,,,4.569,7.18,2068.44,0,0,0,0,0,,L08,L02,L08_WP013,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,94,-131.127,0,60,1,54,301.27,120.47,,,2.86,10.688,1798.61,0,0,0,0,0,,L02,L01,L02_WP005,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,95,71.661,1,32,0,24,179.39,46.19,133.2,3.8837,2.363,3.937,1101.83,0,0,0,0,0,0,L08,L08,L08_WP012,L08_WP020,1,0
DQN_n0_p0,DQN,0,0,1,43,train,96,-135.2,0,60,0,59,342,109.25,,,2.85,6.39,2048.12,0,0,0,0,0,,L08,L08,L08_WP001,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,97,-156.376,0,60,1,55,293.76,41.73,,,2.937,9.442,1780.82,1,1,0,0,0,,L02,L01,L02_WP020,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,98,-123.005,0,60,0,50,310.05,83.27,,,3.216,9.546,1877.11,0,0,0,0,0,,L02,L01,L02_WP012,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,99,-141.0615,0,60,1,57,342.78,11.19,,,4.243,9.16,2033.01,0,0,9.6759,0,0,,L08,L08,L08_WP018,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,100,-136.401,0,60,4,45,286.91,105.65,,,2.808,9.611,1708.93,0,0,0.5502,0,0,,L02,L02,L02_WP002,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,101,-137.9613,0,60,2,47,364.18,116.6,,,4.041,9.118,2195.26,0,0,2.1628,0,0,,L08,L01,L08_WP005,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,102,-145.496,0,60,2,48,204.96,63.53,,,2.686,9.275,1093.36,1,1,0,0,0,,L02,L01,L02_WP016,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,103,-129.403,0,60,1,52,304.03,134.68,,,2.92,10.2,1799.87,0,0,0,0,0,,L02,L08,L02_WP003,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,104,-125.146,0,60,0,52,311.46,100.14,,,3.096,10.538,1829.62,0,0,0,0,0,,L02,L02,L02_WP003,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,105,-139.892,0,60,4,46,318.92,99.43,,,3.766,7.171,1925.06,0,0,0,0,0,,L08,L02,L08_WP009,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,106,-142.7911,0,60,2,56,300.35,34.54,,,3.122,9.334,1818.75,0,0,17.391,0,0,,L02,L08,L02_WP022,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,107,-149.755,0,60,4,54,290.09,34.54,,,2.993,8.985,1756.1,0,0,16.3327,0,0,,L02,L08,L02_WP022,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,108,-179.4424,0,60,1,56,311.05,110.65,,,3.289,6.68,2006.07,1,1,60.7361,0,0,,L08,L01,L08_WP006,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,109,-136.357,0,60,3,50,293.57,70.51,,,3.439,9.533,1784.99,0,0,0,0,0,,L02,L08,L02_WP015,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,110,-131.3015,0,60,0,55,339.67,28.3,,,3.673,7.895,2059.94,0,0,5.1104,0,0,,L08,L08,L08_WP015,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,111,-152.1374,0,60,3,55,328.55,43.3,,,4.178,8.331,1964.69,0,0,31.8105,0,0,,L08,L02,L08_WP019,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,112,119.314,1,1,0,0,4.86,4.86,0,1,0.045,0.153,31.36,0,0,0,0,0,0,L02,L02,L02_WP021,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,113,-136.436,0,60,3,50,294.36,67.73,,,3.138,9.24,1785.76,0,0,0,0,0,,L02,L01,L02_WP015,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,114,42.3917,1,34,0,21,213.97,80.46,133.51,2.6593,2.534,4.121,1369.74,1,1,7.3885,0,0,0,L08,L08,L08_WP006,L08_WP020,1,0
DQN_n0_p0,DQN,0,0,1,43,train,115,-149.4514,0,60,1,52,233.29,51.09,,,3.109,9.257,1293.56,1,1,16.9664,0,0,,L02,L08,L02_WP019,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,116,-228.312,0,60,2,55,303.33,80.46,,,3.167,6.368,1970.92,3,1,51.5748,0,0,,L08,L08,L08_WP006,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,117,-131.026,0,60,2,47,319.95,118.06,,,3.497,9.487,1964.48,0,0,0.0439,0,0,,L02,L08,L02_WP006,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,118,-188.2215,0,60,2,53,312.37,128.67,,,3.04,6.297,1974,2,1,30.6608,0,0,,L08,L02,L08_WP004,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,119,-148.0013,0,60,2,56,298.28,31.76,,,3.651,9.955,1817.32,0,0,42.2499,0,0,,L02,L01,L02_WP022,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,120,-138.1454,0,60,1,57,307.47,68.33,,,2.366,10.168,1798.65,0,0,5.6862,0,0,,L02,L02,L02_WP009,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,1,43,train,121,62.9839,1,38,1,23,214.13,94.05,120.08,2.2768,1.799,5.999,1285.98,0,0,0.0687,0,0,0,L02,L02,L02_WP004,L02_WP022,1,0
DQN_n0_p0,DQN,0,0,1,43,train,122,-138.645,0,60,1,58,336.45,139.44,,,2.819,6.286,2013.98,0,0,0,0,0,,L08,L01,L08_WP001,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,123,-149.796,0,60,4,54,337.96,23.3,,,3.22,8.82,1924.9,0,0,0,0,0,,L08,L08,L08_WP016,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,124,-136.1209,0,60,1,54,347.46,28.3,,,2.847,8.061,2021.49,0,0,4.6196,0,0,,L08,L08,L08_WP015,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,125,-140.3584,0,60,0,59,342,103.4,,,2.85,6.39,2048.12,0,0,17.0677,0,0,,L08,L08,L08_WP002,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,126,-144.469,0,60,3,55,324.69,109.25,,,2.723,6.089,1945.66,0,0,0,0,0,,L08,L08,L08_WP001,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,127,-159.3887,0,60,2,55,327.56,121.88,,,2.771,6.238,1979.45,0,0,77.6767,0,0,,L08,L01,L08_WP004,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,1,43,train,128,-138.575,0,60,3,51,305.75,66.31,,,3.5,9.275,1781.79,0,0,0,0,0,,L02,L08,L02_WP016,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,129,-134.445,0,60,1,57,304.45,44.51,,,3.34,9.808,1849.62,0,0,0,0,0,,L02,L08,L02_WP020,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,1,43,train,130,-131.333,0,60,1,50,343.33,87.25,,,4.009,9.015,2029,0,0,0,0,0,,L08,L01,L08_WP010,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,2,44,train,1,-214.1772,0,60,22,31,291.07,103.26,,,3.544,5.335,1778.63,0,0,5.0748,0,0,,L02,L02,L02_WP002,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,2,44,train,2,-221.1589,0,60,24,29,257.13,116.01,,,2.91,5.429,1561.67,0,0,28.048,0,0,,L02,L01,L02_WP006,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,2,44,train,3,-291.022,0,60,46,12,70.22,141.27,,,0.914,1.965,431.24,0,0,0,0,0,,L02,L08,L02_WP001,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,2,44,train,4,-231.3894,0,60,22,29,353.88,71.66,,,3.142,4.878,2093.95,0,0,40.9811,0,0,,L08,L08,L08_WP008,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,2,44,train,5,-258.8033,0,60,24,22,272.28,66.48,,,2.469,4.914,1627.44,0,0,267.6922,0,0,,L08,L02,L08_WP015,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,2,44,train,6,-274.8071,0,60,35,18,125.52,109.66,,,1.605,3.28,769.1,0,0,132.4912,0,0,,L02,L08,L02_WP007,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,2,44,train,7,-250.694,0,60,31,23,163.53,83.67,,,1.508,3.697,986.15,0,0,78.4517,0,0,,L08,L08,L08_WP006,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,2,44,train,8,-313.4907,0,60,40,15,150.04,87.36,,,1.213,2.838,883.04,0,0,239.6406,0,0,,L08,L01,L08_WP011,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,2,44,train,9,-173.4629,0,60,12,33,270.41,31.19,,,2.736,5.967,1631.99,0,0,121.7822,0,0,,L08,L08,L08_WP015,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,2,44,train,10,-318.9029,0,60,49,8,55.48,93.26,,,0.698,1.285,338.85,0,0,69.2544,0,0,,L02,L02,L02_WP004,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,2,44,train,11,-312.8688,0,60,50,5,158,110.98,,,1.351,1.644,946.32,0,0,1.0829,0,0,,L08,L08,L08_WP001,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,2,44,train,12,-214.5716,0,60,23,28,278.23,106.95,,,2.389,3.709,1653.74,0,0,25.1905,0,0,,L08,L02,L08_WP008,L02_WP022,0,1
DQN_n0_p0,DQN,0,0,2,44,train,13,-329.6029,0,60,45,4,83.84,48.58,,,0.777,1.889,508.25,0,0,192.0854,0,0,,L08,L08,L08_WP012,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,2,44,train,14,-284.9054,0,60,35,8,128.4,55.33,,,1.374,3.606,768.47,0,0,203.3367,0,0,,L02,L01,L02_WP018,L01_WP006,0,1
DQN_n0_p0,DQN,0,0,2,44,train,15,-167.352,0,60,11,46,243.52,64.95,,,2.738,4.999,1521.03,0,0,0,0,0,,L02,L08,L02_WP016,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,2,44,train,16,-342.6546,0,60,56,0,19.01,119.4,,,0.232,0.625,123.07,0,0,64.0502,0,0,,L02,L08,L02_WP005,L08_WP020,0,1
DQN_n0_p0,DQN,0,0,2,44,train,17,-269.5373,0,60,34,12,145.62,66.48,,,1.507,3.223,882.63,0,0,144.3503,0,0,,L08,L02,L08_WP015,L02_WP022,0,1
